NU_MATRICULA,DT_NASCIMENTO,PERIODO_INGRESSO,TIPO_INGRESSO,PERIODO_LETIVO,CAMPUS,CD_INEP,CURSO,CARGA_HORARIA_CURSO,TURNO,MODALIDADE,COTAS,ESCOLA_PUBLICA,BLS_ASSIST,DS_TP_SIT_ACAD,MONIT_PROACAD,SEXO,COR,NACIONALIDADE,CIDADE_NAT,UF_NAT,DEFIC,SURDEZ,AUDITIVA,FISICA,SURDOCEGUEIRA,MULTIPLA,INTELECTUAL,AUTISMO,SINDR_ASPERGER,SINDR_RETT,TRANST_DESINT,ALT_HAB_SUPERD,MOB_ACAD,TIPO_MOB_ACAD,IES_DEST,TIPO_MOB_ACAD_INTERNAC,PAIS_DEST
200731056,12/09/1980,2010.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,1137847,LETRAS-LÍNGUA ESPANHOLA-EAD,2895,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,SANTA TEREZINHA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200731108,30/06/1981,2010.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,1137847,LETRAS-LÍNGUA ESPANHOLA-EAD,2895,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,PAULISTA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200731330,17/05/1983,2010.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,121487,LETRAS-LÍNGUA PORTUGUESA-EAD,3080,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,ITAPEVI,SP,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735091,14/03/1990,2011.1,TRANSFERENCIA INTERNA,2019.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,SIM,M,BRANCA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735133,10/04/1990,2011.1,TRANSFERENCIA INTERNA,2019.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735133,10/04/1990,2011.1,TRANSFERENCIA INTERNA,2019.2,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735152,24/11/1985,2011.1,TRANSFERENCIA INTERNA,2019.2,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735165,30/11/1981,2011.1,TRANSFERENCIA INTERNA,2019.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735165,30/11/1981,2011.1,TRANSFERENCIA INTERNA,2019.2,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735179,02/02/1988,2011.1,TRANSFERENCIA INTERNA,2019.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735191,05/04/1989,2011.1,TRANSFERENCIA INTERNA,2019.1,REITOR JOAQUIM AMAZONAS,44992,CIÊNCIAS BIOLÓGICAS - BACHARELADO,2835,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200735193,12/06/1985,2011.1,TRANSFERENCIA INTERNA,2019.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,MANHA,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200738920,06/08/1992,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÇÃO,3030,NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200738920,06/08/1992,2011.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÇÃO,3030,NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739196,01/08/1994,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,SAO JOAO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739198,23/05/1992,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13583,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,3870,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,AMARELA,BRA,VITORIA DE SANTO ANTAO,PE,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739198,23/05/1992,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13583,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,3870,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,AMARELA,BRA,VITORIA DE SANTO ANTAO,PE,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739386,01/12/1992,2011.1,VESTIBULAR,2019.2,AGRESTE,101082,ADMINISTRAÇÃO -CAA,3000,MANHA,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,ARCOVERDE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739487,23/03/1992,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,MANHA,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739654,12/07/1992,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13581,SERVIÇO SOCIAL,3100,TARDE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,LIMOEIRO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739658,12/12/1989,2011.1,VESTIBULAR,2019.1,VITORIA,101140,CIÊNCIAS BIOLÓGICAS - CAV,3120,NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,VITORIA DE SANTO ANTAO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739678,02/05/1991,2011.2,VESTIBULAR,2019.1,AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739678,02/05/1991,2011.2,VESTIBULAR,2019.2,AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200739949,15/06/1993,2011.1,VESTIBULAR,2019.1,AGRESTE,118092,ENGENHARIA DE PRODUÇÃO - CAA,3765,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,INTERNACIONAL,PROGRAMA CIÊNCIA SEM FRONTEIRAS,,ESTADOS UNIDOS DA AMERICA
200739949,15/06/1993,2011.1,VESTIBULAR,2019.2,AGRESTE,118092,ENGENHARIA DE PRODUÇÃO - CAA,3765,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,INTERNACIONAL,PROGRAMA CIÊNCIA SEM FRONTEIRAS,,ESTADOS UNIDOS DA AMERICA
200740165,09/11/1992,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740311,21/09/1993,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,SIM,F,NÃO DECLARADO,BRA,FORTALEZA,CE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,INTERNACIONAL,CAPES/BRAFITEC,,FRANÇA
200740345,24/09/1972,2011.2,VESTIBULAR,2019.1,AGRESTE,101086,CIÊNCIAS ECONÔMICAS - CAA,3000,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740441,22/11/1986,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740441,22/11/1986,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740520,18/06/1993,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÂNICA,3690,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740581,20/06/1987,2011.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13581,SERVIÇO SOCIAL,3100,TARDE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,PAULISTA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740648,18/12/1991,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13576,DIREITO,3300,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740648,18/12/1991,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13576,DIREITO,3300,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740711,13/09/1987,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13581,SERVIÇO SOCIAL,3100,MANHA,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740723,31/03/1956,2011.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13573,CIÊNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740925,07/02/1991,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,1188497,ENGENHARIA NAVAL,3945,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740925,07/02/1991,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,1188497,ENGENHARIA NAVAL,3945,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200740937,09/04/1992,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,117392,DANÇA,2880,NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741072,17/12/1992,2011.2,VESTIBULAR,2019.1,AGRESTE,118098,QUÍMICA - LICENCIATURA - CAA,3210,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741108,06/04/1990,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,52249,GEOGRAFIA - BACHARELADO,2370,TARDE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741136,26/09/1991,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741229,06/11/1992,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,52249,GEOGRAFIA - BACHARELADO,2370,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741240,19/03/1991,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13575,CIÊNCIAS SOCIAIS - BACHARELADO,2370,TARDE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741290,05/08/1992,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,MANHA,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741348,12/09/1993,2011.1,VESTIBULAR,2019.1,AGRESTE,101086,CIÊNCIAS ECONÔMICAS - CAA,3000,NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RIACHO DAS ALMAS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741412,29/09/1990,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,53750,MUSICA - CANTO,1710,MANHA,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741464,14/06/1988,2011.2,VESTIBULAR,2019.1,AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741496,21/12/1975,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,21847,CIÊNCIAS SOCIAIS - LICENCIATURA,2310,NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741496,21/12/1975,2011.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,21847,CIÊNCIAS SOCIAIS - LICENCIATURA,2310,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741505,06/03/1992,2011.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741543,12/10/1984,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13580,PEDAGOGIA,3210,MANHA,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,LAGOA DO CARRO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741663,25/01/1992,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741969,16/12/1985,2011.2,VESTIBULAR,2019.1,AGRESTE,101082,ADMINISTRAÇÃO -CAA,3000,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200741975,06/02/1992,2011.1,VESTIBULAR,2019.1,AGRESTE,118096,FÍSICA - LICENCIATURA - CAA,3150,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,CATENDE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200742018,17/10/1993,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13579,HISTÓRIA,2520,NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,SIM,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200742025,04/07/1992,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,MANHA,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200742025,04/07/1992,2011.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,MANHA,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200742029,10/06/1992,2011.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,INTERNACIONAL,PROGRAMA CIÊNCIA SEM FRONTEIRAS,,ESTADOS UNIDOS DA AMERICA
200742289,30/07/1973,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,58852,CIÊNCIAS BIOLÓGICAS- ÊNFASE C. AMBIENTAIS,2880,TARDE/NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,SIM,F,NÃO DECLARADO,BRA,RIO DE JANEIRO,RJ,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200742289,30/07/1973,2011.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,58852,CIÊNCIAS BIOLÓGICAS- ÊNFASE C. AMBIENTAIS,2880,TARDE/NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,SIM,F,NÃO DECLARADO,BRA,RIO DE JANEIRO,RJ,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200742390,24/08/1989,2011.2,VESTIBULAR,2019.1,AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200742565,10/01/1993,2011.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,44992,CIÊNCIAS BIOLÓGICAS - BACHARELADO,2835,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
